image_id,image_type,num_bbox,num_invalid_bbox,num_valid_bbox,num_unique_classes,has_invalid_bbox,has_duplicate_candidate,mean_bbox_area,median_bbox_area,min_bbox_area,max_bbox_area
9394d988f22d6f03b220ce1b1af919ca,abnormal,15,0,15,7,False,False,178658.33,138159.0,87713.0,497502.0
93a37385c5f53a0c3a1357f996f22555,abnormal,10,0,10,4,False,False,173942.8,101897.5,29532.0,455598.0
93abddc3fe8d832eac4e48ef666437cd,abnormal,7,0,7,3,False,False,277880.29,143206.0,26364.0,606188.0
93b19937892c90a3d062674c7c554765,abnormal,4,0,4,2,False,False,367430.5,372949.0,299136.0,424688.0
93cb971f3c5504f1362de4367f9199d1,abnormal,4,0,4,2,False,False,320436.0,300617.5,149634.0,530875.0
93d04c587467e12a828828f907adecdb,abnormal,4,0,4,2,False,False,581866.5,669942.0,125214.0,862368.0
93ed73782bc23a0ef9c426c21982d8d7,abnormal,15,0,15,6,False,False,447499.73,374880.0,62307.0,839004.0
93ef5877b678e69cf43fa16bbae50b93,abnormal,7,0,7,2,False,False,385369.0,415002.0,86598.0,540940.0
942d83991819c4e1c9f10261e7e740cf,abnormal,4,0,4,2,False,False,531003.75,655420.5,115170.0,698004.0
942df4c44fdc6ffe0111740028a25581,abnormal,12,0,12,3,False,False,961782.0,822285.0,12831.0,2233006.0
943587a46ada0ee193c60a106ac61934,abnormal,10,0,10,3,False,False,105551.3,105878.0,61594.0,143910.0
9446be5a692accfa901d612a1e2a4c72,abnormal,6,0,6,2,False,False,263607.5,232209.0,101775.0,476496.0
9455d586debaa57d4e592d7a1292c977,abnormal,6,0,6,3,False,False,189540.5,126621.0,46200.0,457368.0
945b4e002f3a1cc5b5616dc54545d914,abnormal,4,0,4,3,False,False,27439.0,4851.0,3950.0,96104.0
945dcf557d9d281b55644289c53b1039,abnormal,3,0,3,1,False,False,560588.33,536897.0,524512.0,620356.0
945ebd66ed6b631a05e638ff88708e2f,abnormal,9,0,9,4,False,False,132682.33,59925.0,40304.0,309380.0
947c9697bb1023635f14e326d13c55bc,abnormal,8,0,8,3,False,False,196847.25,115376.0,13248.0,532032.0
94aacb0f4b6f837af4311cd8742bab06,abnormal,4,0,4,2,False,False,327003.5,347436.0,96696.0,516446.0
94db14c4d9cc5b73cd4ccc12e94d566a,normal,0,0,0,0,False,False,,,,
94de62dfe739e0d39da5c014bc72576f,abnormal,7,0,7,3,False,False,200797.57,132901.0,18792.0,422670.0
94fe218b2934a56f5c5e9dbbe7c3ab98,normal,0,0,0,0,False,False,,,,
951f37f1a2b9eeda8687588d6c1395f0,normal,0,0,0,0,False,False,,,,
952b065c0aac9ab20a9bcc051987a00f,abnormal,8,0,8,3,False,False,120537.5,107877.0,49408.0,251937.0
952b45e292277cdeec3873a510360fec,abnormal,9,0,9,3,False,False,76319.44,86430.0,33981.0,126720.0
95318747e792176f2ed657e5cf0d20a9,abnormal,3,0,3,1,False,False,565705.33,567344.0,558180.0,571592.0
95421a7356eac56ffcd4eda6ce23cfd4,abnormal,6,0,6,2,False,False,226843.33,238049.5,48000.0,415415.0
9548c30d5cd9f5051877d7070e1dc33c,abnormal,6,0,6,2,False,False,583070.5,726922.5,35600.0,1018098.0
954984f75efe6890cfa45d0784a3a1e6,abnormal,3,0,3,1,False,False,383740.67,306500.0,305694.0,539028.0
9550a9bd0f5a9c89b096778dee669dfc,normal,0,0,0,0,False,False,,,,
955c561b6301bc98d02990faa70a5ec6,abnormal,4,0,4,2,False,False,986804.5,1056429.0,393156.0,1441204.0
9589df954de68262bc380d648b0184c3,abnormal,3,0,3,1,False,False,137841.33,138972.0,110292.0,164260.0
959612f16d4ab164853d66bde4ec1297,abnormal,5,0,5,3,False,False,121018.6,83265.0,5767.0,356307.0
9598f874069cca35ff56d54925d35ccb,abnormal,12,0,12,4,False,False,34950.33,41479.0,7600.0,58850.0
959cb0680fbb9779352b9e42feef7977,normal,0,0,0,0,False,False,,,,
959e5d96df8e3eaa7eed10f8b0b3d08c,abnormal,11,0,11,7,False,False,170303.55,27966.0,5900.0,498304.0
95b097144aebefbb161afb3acc62381b,abnormal,6,0,6,2,False,False,195651.17,179812.0,62594.0,351095.0
95b32ce2a10f57629eb63830376237ca,abnormal,9,0,9,5,False,False,30337.56,9570.0,3773.0,122150.0
95b55a69ed71d956594f754e8071f64c,normal,0,0,0,0,False,False,,,,
95b5b6f29ba51deea4fe7a8848a1b250,abnormal,3,0,3,2,False,False,254157.67,316512.0,111935.0,334026.0
95b9b32e68bfb95100cc300664f9aae5,abnormal,13,0,13,6,False,False,157804.85,69390.0,6728.0,413100.0
95b9f6b4e21ace0ad8ec1bbcdf93060d,abnormal,5,0,5,2,False,False,227793.2,220740.0,200625.0,258488.0
95badc82bced45380cf4275bb11d2bb9,abnormal,3,0,3,1,False,False,213628.0,220860.0,183768.0,236256.0
95bbadf9fca1ad13b442ab060935e06c,abnormal,7,0,7,5,False,False,88187.0,81189.0,10004.0,303714.0
95cd5503c91006be9f3c9991db2b3cf5,abnormal,3,0,3,1,False,False,264522.67,274890.0,228830.0,289848.0
95d26610969ba722c1b4def95637e23f,abnormal,4,0,4,3,False,False,125292.25,124706.0,89544.0,162213.0
95d3c55f3737289bc2ea761df9a0c120,abnormal,4,0,4,2,False,False,62534.0,62094.0,38934.0,87014.0
96021af52e0a14e49058189530e7cdc3,abnormal,3,0,3,1,False,False,132978.67,133125.0,118105.0,147706.0
96151d76b7654e7ee86045acfe659521,abnormal,12,0,12,5,False,False,283041.25,200059.0,19110.0,1325733.0
9639e6b5d6391d119e959a65b6733c24,normal,0,0,0,0,False,False,,,,
963e75d60b45a08a1de456d383759167,abnormal,6,0,6,1,False,False,13557.33,10887.0,7440.0,24975.0
9644622ee77d5894827ca63b323e704b,abnormal,5,0,5,2,False,False,60751.8,54720.0,20020.0,118496.0
96486c2488f9b4755798099db0d54a18,abnormal,20,0,20,7,False,False,196162.6,127008.0,11440.0,814308.0
965d2c73cfa52a84d2f432118434037e,abnormal,12,0,12,6,False,False,69139.08,56254.5,11100.0,156342.0
966ae608783951f73244e01c1e5694d4,abnormal,10,0,10,4,False,False,42373.5,37045.0,15345.0,90852.0
96734f3235d72a018aaef6b78391df7a,abnormal,3,0,3,3,False,False,192344.0,62640.0,16632.0,497760.0
967f2ad4d9bd6d377127624161468188,abnormal,9,0,9,4,False,False,184208.22,169715.0,48070.0,371520.0
968172a174cec0c1f043932fd8a4576b,abnormal,7,0,7,4,False,False,210814.71,233426.0,39984.0,433070.0
96836e392ecca0df10f8aeac33db3c68,abnormal,5,0,5,3,False,False,335161.4,97933.0,52000.0,840264.0
96856fd17a41d64ead800f556f369cdb,abnormal,5,0,5,2,False,False,181208.4,144210.0,89100.0,321936.0
9696f133b6337e31d8961638df6d89af,normal,0,0,0,0,False,False,,,,
969d075666dedd66f4c1c6ad0b1e7052,abnormal,4,0,4,2,False,False,149697.75,108610.0,52891.0,328680.0
969d1591fb0b4bf7041938b6fbcfbdc8,abnormal,10,0,10,7,False,False,198336.1,129916.5,40984.0,548244.0
96bffead32cd991447d96ab59af2ec55,abnormal,5,0,5,2,False,False,174014.0,120000.0,77280.0,290928.0
96c522f25fae304c496697b220be49a6,abnormal,3,0,3,1,False,False,138691.0,119966.0,112875.0,183232.0
96e6dbf6148db615d730bdc0d5d76785,abnormal,11,0,11,6,False,False,114217.73,82288.0,26058.0,350075.0
96f334aaa1d7d9cad160e710c9965615,abnormal,17,0,17,5,False,False,13707.29,14606.0,6901.0,30996.0
96fb81c205dcedda4f036353e4f18cdb,abnormal,10,0,10,5,False,False,102128.9,29173.0,832.0,350200.0
970dcfd176e4fdaaf9bcb511a82e3b70,abnormal,9,0,9,4,False,False,119003.89,78676.0,24871.0,388928.0
9710d919aaab2bdac30900f140de109b,abnormal,11,0,11,4,False,False,99637.73,33453.0,18260.0,247096.0
971e2965c2e5149f64be489d589dc3d0,abnormal,5,0,5,3,False,False,181823.0,244881.0,19800.0,302270.0
972b79ab9ba7e34488c4459e43241ab4,abnormal,7,0,7,3,False,False,300429.0,157201.0,71703.0,609960.0
972f8298395b49ef09c8faf6a04e22b0,abnormal,5,0,5,2,False,False,487015.2,384992.0,282510.0,815948.0
974de0b950075fe57ca6587571ff09c5,normal,0,0,0,0,False,False,,,,
978aac9419e5145086523be16545e55a,normal,0,0,0,0,False,False,,,,
97a05a3ade68254d5163547aab61f3f4,abnormal,5,0,5,3,False,False,227574.0,215880.0,214555.0,246440.0
97bd8561208807d003ff804d69348974,abnormal,6,0,6,5,False,False,408050.33,444881.0,79386.0,531432.0
97bdb0096786b6ac9b5f0901cf144084,abnormal,4,0,4,1,False,False,40723.0,39921.0,15652.0,67398.0
97bf1159c3d5a11144527bd31d2ee628,abnormal,7,0,7,3,False,False,175124.0,61823.0,27068.0,392000.0
97e5e230f793b64aba05a318d6fdf4c4,abnormal,15,0,15,6,False,False,41393.33,20007.0,8256.0,119852.0
97e953ca3bf93ddf8a9f9044cbdd8e7c,abnormal,5,0,5,3,False,True,973094.0,1317706.0,152716.0,1593100.0
97f48290716a3cad241bf74f3ce47143,abnormal,5,0,5,4,False,False,7385.2,8040.0,2156.0,9345.0
97fd4f6e94b84fc564ae30aec660e443,abnormal,6,0,6,2,False,False,355886.83,325437.0,118300.0,681923.0
980030eec2892fd979adc481d9675550,abnormal,11,0,11,4,False,True,80228.36,29375.0,5246.0,300195.0
9809f0d8f7d4654a2599c052a5b83dbd,abnormal,13,0,13,4,False,False,92619.46,70610.0,9894.0,200853.0
980cbaa4ca9127c95c7a24cfa7b08598,abnormal,6,0,6,4,False,False,146898.67,100956.0,67860.0,436212.0
9822d3f2c751dcc995ea4d827e63aed9,abnormal,8,0,8,3,False,False,91085.12,83244.5,27742.0,171760.0
9823c13f2412bfef40728c2f08972b03,abnormal,8,0,8,4,False,False,48324.88,34048.0,11659.0,96064.0
982f677d3e934cc99a7560f143b7eb49,abnormal,6,0,6,3,False,False,181941.5,99413.0,49210.0,417450.0
9850d20ee4d2bf722154a90ae07ddff8,abnormal,13,0,13,7,False,False,640880.54,322850.0,64800.0,1319784.0
9852b93d2e984a4c427f7d14be534717,abnormal,7,0,7,4,False,False,307487.29,352092.0,58776.0,587430.0
98553a08561599e00ebcbc603e206557,abnormal,8,0,8,4,False,False,116602.62,56912.5,2912.0,541730.0
985aa6789515f5ad438d2384ed52cda9,abnormal,18,0,18,8,False,False,62927.11,54749.0,11990.0,132404.0
985be77c13eb905ee8e19a45e46ab785,abnormal,7,0,7,3,False,False,461673.43,446176.0,91586.0,984528.0
98617a2bbd11c4afa7be664889cdd6de,abnormal,9,0,9,4,False,False,116765.11,115773.0,5832.0,196707.0
986a142a1300b3401bdeda43822ceba6,abnormal,5,0,5,2,False,False,154865.6,92960.0,70720.0,287334.0
986cbf62313a140fc59925d613ed4332,abnormal,6,0,6,2,False,False,202733.67,181729.0,42570.0,412070.0
9875e42950bf3e157e96b0fc8c6f4680,abnormal,8,0,8,4,False,False,215395.62,150052.0,70080.0,419895.0
98930c53682b85b91e22c7a59cfc36fa,abnormal,6,0,6,3,False,False,175918.5,84340.0,26772.0,400603.0
98a1266e373f6b7d51677e1d5a9a8d96,abnormal,3,0,3,1,False,False,98773.67,104430.0,79919.0,111972.0
98b4edbf9b483c883f0a40c04ea61800,abnormal,6,0,6,2,False,False,344861.67,253348.5,62370.0,732159.0
98cf181303375a6b877a30af28fa3bfc,abnormal,4,0,4,2,False,False,277527.0,284657.5,77121.0,463672.0
98cfae70f256055ec24e8ba2dfd54ca6,abnormal,6,0,6,3,False,False,497909.33,465370.0,416340.0,612018.0
98d31d7df7863752c8f85cd0be34ecc5,abnormal,5,0,5,2,False,False,171364.4,100104.0,51088.0,333540.0
98d44861c84d532bcca874fcde5e5f42,abnormal,6,0,6,2,False,False,212499.67,199478.0,52785.0,398907.0
98dca7e62a4f2d47455b9a275fa75a08,abnormal,6,0,6,5,False,False,307806.0,317019.0,22701.0,545300.0
98e2d03f7e9ba87b4922b35347866fc4,abnormal,8,0,8,4,False,False,191670.75,163498.0,884.0,425633.0
98f00bae3d65ebcebd046c12e5b27f7c,abnormal,12,0,12,5,False,False,376347.25,268875.0,21978.0,886402.0
98ffafc82ac9d3aec1d4d3957d0d9322,abnormal,9,0,9,5,False,False,173642.22,97335.0,5538.0,424847.0
993adb8e17f2726e4c9bb5cb414d9de5,abnormal,6,0,6,3,False,True,181353.5,124185.0,9810.0,366912.0
9943805f08872ab64d994fc84ff1b25d,abnormal,16,0,16,7,False,False,136980.81,54630.5,4756.0,477144.0
995533127aa50c3b1a64829055850319,abnormal,6,0,6,4,False,False,156326.5,116519.5,2695.0,346680.0
996cf9196ebda9f2b449e2ec38ac17c4,abnormal,3,0,3,1,False,False,6332.67,6132.0,4770.0,8096.0
997230116fa99fe2335a4524899ea08d,abnormal,5,0,5,3,False,False,225831.6,100110.0,23010.0,472797.0
997a190cf3302633937a80eff6c65459,abnormal,6,0,6,5,False,False,366517.83,517484.5,10201.0,571868.0
997fca43b97287e53c551c3d4753edcb,abnormal,5,0,5,3,False,False,16531.4,7100.0,5628.0,55640.0
999612f847684578b1fdcf2d9d4d4994,abnormal,17,0,17,6,False,False,62198.88,50740.0,5760.0,145413.0
99b6a685b8c3992e218834b8777e0ce1,abnormal,4,0,4,1,False,False,100511.0,102342.0,14560.0,182800.0
99bac8deff3eb3beb9479e0c080940f7,normal,0,0,0,0,False,False,,,,
99c5019992434f96249d79326a472b05,abnormal,6,0,6,3,False,False,91877.5,100488.0,35639.0,135568.0
99f45d9953ae4d119bdac3987dffb676,abnormal,5,0,5,2,False,False,454863.2,586696.0,81171.0,793254.0
9a080db6a1a2ceca36947cebd0367514,abnormal,5,0,5,3,False,False,69679.2,82800.0,12312.0,116328.0
9a103f2f70e89e234d5aca1a4535329b,abnormal,6,0,6,3,False,False,320009.67,337287.0,44530.0,593643.0
9a10974aa0dabf26fb1b8a7d85cafedc,abnormal,24,0,24,7,False,False,91636.21,14589.0,2350.0,442442.0
9a1781dd524b50ec31f94c184bbb6b4c,abnormal,5,0,5,3,False,False,160662.0,157766.0,93436.0,224952.0
9a1a909b3cc2641976339609258c1b04,abnormal,6,0,6,2,False,False,279800.0,272448.0,76032.0,514745.0
9a2d123a36eea730440d44f430ad2951,abnormal,4,0,4,2,False,False,348257.5,421318.0,71444.0,478950.0
9a321e5a866cee9e943cf5f3684de512,abnormal,11,0,11,6,False,False,146450.18,62248.0,14391.0,410650.0
9a3d018df521eaab6b4eec203a19970b,abnormal,14,0,14,4,False,False,157018.0,46860.0,1840.0,677160.0
9a44147b1b764d0cbd57a317bd22e48c,abnormal,4,0,4,2,False,False,61790.0,60436.0,1848.0,124440.0
9a5094b2563a1ef3ff50dc5c7ff71345,abnormal,6,0,6,4,False,False,232452.5,235578.5,22618.0,439650.0
9a51be5f7bf1078ac8972a14de31c515,abnormal,5,0,5,1,False,False,462012.4,500736.0,71020.0,907536.0
9a6377016b455cd0f2b6e64bf1af6cc7,abnormal,4,0,4,2,False,False,53237.5,67468.0,6762.0,71252.0
9a65d343df43c00deb1838098495b672,abnormal,6,0,6,2,False,False,176211.83,167834.5,63714.0,308124.0
9a6ef2893ef45236c5eb1141db74c9aa,abnormal,6,0,6,2,False,False,155137.5,150120.0,42525.0,268768.0
9a7decacad5d692b7c6b7253217fc770,abnormal,3,0,3,1,False,False,91651.33,90600.0,73312.0,111042.0
9a8dbd52534ed67ccc9144ba1b43d185,abnormal,6,0,6,3,False,False,230144.33,196310.5,78524.0,417240.0
9b00eeaa317747fe5d908526e1268393,abnormal,4,0,4,2,False,False,30433.0,27318.0,20881.0,46215.0
9b091aa027eeb034fc8fe803692028a0,abnormal,10,0,10,3,False,False,132611.9,57067.5,17066.0,399796.0
9b1034893f70d565ab25e7c3aedb3ff7,abnormal,6,0,6,2,False,False,207943.33,202652.0,75250.0,365024.0
9b12521fa480b7872a66995a796f03e5,abnormal,8,0,8,3,False,False,232013.0,211591.0,158800.0,322725.0
9b1d076abcb937c2e19f7c2e10dbcbc0,abnormal,16,0,16,5,False,False,266469.69,187143.0,6068.0,514836.0
9b1e8c3a5bce9d3c3f9e7c6394289c67,abnormal,4,0,4,2,False,False,209942.5,255850.5,18245.0,309824.0
9b294ef55b60d28d047089d91a1ca502,abnormal,4,0,4,2,False,False,293453.75,295627.0,104160.0,478401.0
9b389242ffe5059b705ee8f5aac00bd5,abnormal,8,0,8,4,False,False,342037.0,155296.0,77290.0,809652.0
9b44eddd5b59cd65d92366f27290d949,abnormal,5,0,5,3,False,False,214454.0,159750.0,16820.0,581516.0
9b962decc3b730467e74a8fbfaa0d953,abnormal,7,0,7,5,False,False,33235.14,43848.0,4189.0,51756.0
9b9c8cc2a7eb9c66f77432e677f7fdb5,abnormal,11,0,11,3,False,False,168099.91,84005.0,11327.0,503876.0
9b9f47628be6a48ddb41aec8ba39b454,abnormal,14,0,14,8,False,False,148294.07,158004.0,27729.0,360570.0
9b9fafab95a68b7dd80a22f337245a93,abnormal,13,0,13,2,False,False,135488.92,92208.0,11726.0,906936.0
9bb8bb42168a8ce95a57d818bc23b112,abnormal,8,0,8,5,False,False,132208.75,105650.0,15400.0,347360.0
9bc4efab79fda2c8d0c4fe352979d35f,normal,0,0,0,0,False,False,,,,
9bc7f47f5e3d9cb135278aa09a42ff3a,normal,0,0,0,0,False,False,,,,
9c12e58f5fd540a5b5457f9014e83479,abnormal,4,0,4,2,False,False,96323.5,107128.0,44247.0,126791.0
9c17e04426811c66677c1a9b480d1a51,abnormal,4,0,4,3,False,False,184245.25,77149.5,39900.0,542782.0
9c314e403d3e6e3ed09e79a57019f9ad,abnormal,5,0,5,2,False,False,698162.2,147154.0,22560.0,1670991.0
9c3e095779134703dfd7b263d71b44f4,abnormal,8,0,8,3,False,False,262171.5,124258.0,29160.0,628180.0
9c41221ce46d36fc44d140e21c3f3da7,abnormal,9,0,9,6,False,False,1245310.56,1639872.0,81740.0,1983553.0
9c5b6aec6d12a963522ae5b333f612d1,abnormal,3,0,3,1,False,False,887250.67,952110.0,625468.0,1084174.0
9c6b55a1b4fe76943377f346658b5da5,abnormal,4,0,4,2,False,False,353952.5,443860.5,38009.0,490080.0
9c83d9f88170cd38f7bca54fe27dc48a,abnormal,14,0,14,4,False,False,243838.5,158529.0,71100.0,758160.0
9c89004f6827ca42cc151098ce8bd986,abnormal,3,0,3,3,False,False,233368.67,233264.0,208923.0,257919.0
9c9d6d92f17ef2b3145ad8743e11b194,abnormal,6,0,6,4,False,False,80805.0,60164.5,27451.0,154632.0
9c9f556eea533f066368e0f4a452bee7,abnormal,13,0,13,7,False,False,508768.31,213083.0,86104.0,1346260.0
9ca2725b69db57ebc2df26a7da70affb,abnormal,9,0,9,4,False,False,304838.0,278600.0,46689.0,978341.0
9ca6f4d20348cea6a7efa90deeff2639,abnormal,3,0,3,1,False,False,1092400.67,1080187.0,627682.0,1569333.0
9ca97574cdfcbcd1db8ba2fb76e2dd34,abnormal,5,0,5,3,False,False,236477.8,128340.0,101453.0,615888.0
9caac1a690115767b3d4f97702f571d2,abnormal,7,0,7,4,False,False,207527.29,63196.0,16554.0,502164.0
9cb5ed4b6f4a25b2ac497159f7b1b82b,abnormal,4,0,4,2,False,False,125067.75,68279.5,41944.0,321768.0
9ccdadb18e6a8c9c2459768eaaa2893b,normal,0,0,0,0,False,False,,,,
9ce4169ac820450d4a18f4d9d33d40f1,abnormal,4,0,4,3,False,False,42375.0,41804.0,14703.0,71189.0
9ce5d86c2dcaacd045d5f52587e41247,abnormal,6,0,6,2,False,False,178146.33,153056.5,62937.0,369016.0
9d094c16cc0afb04940a651298d12dcc,normal,0,0,0,0,False,False,,,,
9d25a49dcfd33a593605da5b2cecfe2b,normal,0,0,0,0,False,False,,,,
9d2c6d2e55ac8c64f264087ccc48187a,abnormal,3,0,3,1,False,False,130260.0,129456.0,124320.0,137004.0
9d2c9f496cedde3fe7a38080bf9b65c3,abnormal,3,0,3,1,False,False,482821.33,461680.0,443016.0,543768.0
9d366d706dc228d1721d3f16b139221f,abnormal,6,0,6,2,False,False,216941.33,215620.0,110704.0,328680.0
9d41ae882fa21638f67228ff85cb05ab,abnormal,19,0,19,7,False,False,329091.58,359856.0,15120.0,604572.0
9d42c5942895afd3391a8fb93a3991a8,normal,0,0,0,0,False,False,,,,
9d4654c4c7def98196c0f8f14277ec7c,abnormal,17,0,17,4,False,False,97343.29,28336.0,21484.0,391952.0
9d66132dc1a3e262df38c3ad25626a00,abnormal,8,0,8,5,False,False,212808.38,125500.0,67895.0,589472.0
9d740f84910f8b7f0bfb870f8f4ad8b1,abnormal,10,0,10,4,False,False,295904.9,316042.0,9877.0,592482.0
9d839a52c0fc61167a2f95ae6f7ee5ad,abnormal,5,0,5,2,False,False,232988.4,101400.0,68808.0,481182.0
9d8cf27d445accf16f4c577c3f05b2b3,abnormal,7,0,7,5,False,False,154306.0,148544.0,9072.0,402675.0
9d9caa9e06ec349f19f871e3fe2f343a,abnormal,13,0,13,6,False,False,328440.85,110976.0,51352.0,836178.0
9da65d59721d58bd125a4fc94b6ffec6,abnormal,8,0,8,4,False,False,82681.25,42780.0,19046.0,210672.0
9dba466530505c0992a5bb874ffc90ee,normal,0,0,0,0,False,False,,,,
9dc06dc651df290e2f3cd30ac1513c7e,normal,0,0,0,0,False,False,,,,
9dc2037ca1424465db0c4fe2972767f0,abnormal,9,0,9,5,False,False,108197.78,76014.0,41064.0,324719.0
9dda26bc7998dba2e4d8592801138fad,abnormal,5,0,5,2,False,False,309045.6,324952.0,97636.0,499960.0
9de44540163b68efbaae0d0c2b704b4a,abnormal,4,0,4,2,False,False,205584.75,122126.5,103950.0,474136.0
9def018e27028f4b11403cd6ad0d4691,abnormal,3,0,3,1,False,False,108336.0,100804.0,82584.0,141620.0
9def44a5c7f43c29e24752e03add7809,abnormal,10,0,10,4,False,False,167850.1,113082.5,36480.0,462150.0
9df340dc63bb0f9c185f2d019cd533a8,abnormal,19,0,19,8,False,False,177721.79,185500.0,1891.0,496230.0
9df823bdb8130ffcea2bee7544a0db94,abnormal,7,0,7,3,False,False,715749.29,787296.0,63867.0,1454861.0
9dfc32d8ff0e7a5b65dcda7fc2899881,abnormal,3,0,3,2,False,False,119292.0,19080.0,15444.0,323352.0
9e03a12bdc2f03b99a92662e992ea810,abnormal,6,0,6,1,False,False,54515.17,51301.0,23674.0,93220.0
9e104788d948797f70790dce9067c277,abnormal,3,0,3,3,False,False,277562.67,214544.0,134784.0,483360.0
9e15afcba3bac18db3bb491b546792d4,abnormal,5,0,5,2,False,False,133116.0,73373.0,34974.0,262031.0
9e394247ba5019ad6430530f0133bb68,abnormal,4,0,4,2,False,False,101789.5,123047.5,21716.0,139347.0
9e4494bb24faf76970a1116cda4da0fc,normal,0,0,0,0,False,False,,,,
9e4888894ce1958ed9367866eaa9cb79,abnormal,3,0,3,2,False,False,185650.67,98112.0,54755.0,404085.0
9e4f8b07c7cfc2e3be4481e8f3507108,normal,0,0,0,0,False,False,,,,
9e63db3c1b443ca561e426b798096b8f,abnormal,8,0,8,5,False,False,291417.0,376357.0,6480.0,543204.0
9e6b3b14058606fadddc95950f8b8e3b,abnormal,8,0,8,4,False,False,183315.25,75953.0,9476.0,450823.0
9e886934e6ac2d1b15603e91690b97ca,abnormal,4,0,4,2,False,False,63917.75,60030.5,5289.0,130321.0
9e90a23fb8d5ce13eb766d538afcafea,abnormal,13,0,13,4,False,False,190529.0,201703.0,5280.0,306111.0
9e952e4a222f3b3e022f0e0815ce9b02,abnormal,13,0,13,3,False,False,44046.15,30912.0,7810.0,108045.0
9e9cc9d084546cb6d7f7ddba63411a81,abnormal,17,0,17,9,False,False,615025.35,371371.0,71001.0,1382700.0
9ea6802588a0cf35c44631bf01f9bd7f,abnormal,12,0,12,2,False,False,52815.42,46306.0,22776.0,90079.0
9eb4fa8a29bcdd4fbede7c391589a42d,normal,0,0,0,0,False,False,,,,
9eb64584567f0c8e31e0dfcedd137aea,abnormal,8,0,8,4,False,False,59057.62,52090.5,19448.0,105910.0
9eba0d101f410f9cdfae46cb094ae2a6,abnormal,11,0,11,4,False,False,58851.0,31440.0,9900.0,183890.0
9ed1f91369552618456da255b02820b3,abnormal,4,0,4,2,False,False,323242.5,393851.0,79948.0,425320.0
9eeacc3c99e0b295f3e0ab1c6e8d66fd,abnormal,4,0,4,4,False,False,84193.0,85583.5,73041.0,92564.0
9ef084b09e407e4f8f00932602d1a88d,abnormal,8,0,8,4,False,False,801577.75,467811.0,34532.0,1606725.0
9ef2c06481a9e65d71e6743d04217462,abnormal,10,0,10,4,False,False,325786.6,180234.0,53360.0,912792.0
9f143122da6e0f80e97ebc5c32af11ed,abnormal,6,0,6,3,False,False,174697.67,166072.0,15211.0,343728.0
9f1bdd6de55cf175cd65c01aed55ff12,abnormal,13,0,13,5,False,False,215833.31,118167.0,4209.0,829010.0
9f2360f56f61751a254678ec0adbc77d,abnormal,9,0,9,5,False,False,316026.56,178353.0,70029.0,778260.0
9f29889356a03cac6cdb9601b37b3918,abnormal,3,0,3,1,False,False,70477.33,73840.0,60732.0,76860.0
9f329a8c05ac45949b43e6626efdb8d0,abnormal,8,0,8,5,False,False,30026.38,16848.0,10746.0,65700.0
9f3b91a14738c8cb5ac655fdb40bdb9b,abnormal,6,0,6,2,False,False,179999.0,170929.5,77688.0,335574.0
9f3cd35d1e478da2bac4bf5afd1153c0,abnormal,5,0,5,2,False,False,75108.6,56024.0,51606.0,108504.0
9f79612cb768f8fa50a6cb22e4e38a2a,abnormal,4,0,4,3,False,False,104743.25,87237.0,17374.0,227125.0
9f7a76f14e777ed53606a7d6d3ef3890,abnormal,10,0,10,4,False,False,150435.8,86218.0,23290.0,414716.0
9f8ad1b404295f6c9951bcfe9e2da754,abnormal,5,0,5,2,False,False,173737.8,122511.0,76446.0,340360.0
9f99a143df8874d1e5320ebbbae6040c,normal,0,0,0,0,False,False,,,,
9f9ab4b3170b84ec04b006d522114f24,abnormal,6,0,6,2,False,False,301871.67,279796.5,68002.0,569294.0
9f9c6cde56f7e1b36c94f6d72fe0a2f3,abnormal,12,0,12,3,False,False,105260.42,113740.0,11972.0,198800.0
9fa07ce40365c2c37f75ba3a5486b8c6,abnormal,12,0,12,5,False,False,95251.83,50038.0,6840.0,337983.0
9fb8448d2d7ce8d93e129a16906074e3,normal,0,0,0,0,False,False,,,,
9fccf640c41b789bef11c3437045436d,abnormal,3,0,3,1,False,False,496771.0,442380.0,427157.0,620776.0
9fd12d311ea007b2cd5b6f0973dbc6de,abnormal,3,0,3,1,False,False,1351804.0,1250656.0,1086746.0,1718010.0
9fd7ae7f030dbd0185a3984704dcdc5d,abnormal,4,0,4,1,False,False,299440.75,348364.0,60984.0,440051.0
9fd7f8bc66d606ffee290028c4d5d1f3,abnormal,13,0,13,3,False,False,132061.15,155187.0,4235.0,292530.0
9feaa80fe5166e87af68fcab302c7ae6,normal,0,0,0,0,False,False,,,,
9fed2e6b4943fd575a7a91456c8c899e,abnormal,5,0,5,2,False,False,196577.4,96476.0,43681.0,380424.0
9ff3dfd4bd748b3a368d9d97e3637339,abnormal,6,0,6,2,False,False,236630.33,230782.5,72092.0,391391.0
a01c58a18c2382adada9aea189097614,abnormal,6,0,6,2,False,False,219663.67,207428.5,58050.0,413712.0
a040343977edb13d15604e5e3c125e59,abnormal,5,0,5,4,False,False,119806.8,38416.0,5676.0,302234.0
a07064273b3f1112655970e8326f25df,abnormal,9,0,9,3,False,False,615460.56,745954.0,170880.0,1131102.0
a077f8b8a0f82348128918516eacff8a,abnormal,4,0,4,2,False,False,315091.0,360203.5,80162.0,459795.0
a083b9235a837f1f0171174a00ea538c,normal,0,0,0,0,False,False,,,,
