image_id,class_id,class_name,x_min,y_min,x_max,y_max,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,bbox_area_group,bbox_width_group,bbox_height_group
cd42d4220f19d14291f1cf7c2a194f07,0,Aortic enlargement,1373.0,565.0,1664.0,924.0,291.0,359.0,104469.0,0.8105849582172702,medium,width_medium,height_medium
cefc99738c5307f12d9104f31ff2c1c4,8,Nodule/Mass,574.0,1191.0,652.0,1274.0,78.0,83.0,6474.0,0.9397590361445783,small,width_small,height_small
b325d5dcf507c8cce2c5de3e9afb2847,0,Aortic enlargement,1117.0,912.0,1452.0,1366.0,335.0,454.0,152090.0,0.737885462555066,medium,width_medium,height_medium
36429387a098976713296f2beae8063a,3,Cardiomegaly,760.0,1427.0,1795.0,1885.0,1035.0,458.0,474030.0,2.2598253275109172,large,width_large,height_large
330056253f0b74a0808722e9f38ab46b,3,Cardiomegaly,780.0,1067.0,1717.0,1381.0,937.0,314.0,294218.0,2.984076433121019,medium,width_large,height_medium
eaa4b09922cfd1c4130787403173e93a,6,Infiltration,336.0,1424.0,706.0,1790.0,370.0,366.0,135420.0,1.010928961748634,medium,width_medium,height_medium
c7ea6667211c1999c15af0e228a6e040,11,Pleural thickening,1136.0,352.0,1276.0,405.0,140.0,53.0,7420.0,2.641509433962264,small,width_small,height_very_small
b482f72073e73cea73cc82ea02b353da,0,Aortic enlargement,1393.0,950.0,1676.0,1348.0,283.0,398.0,112634.0,0.7110552763819096,medium,width_medium,height_medium
8a9f6de8179f600733be50c16c7b929e,13,Pulmonary fibrosis,1579.0,990.0,1828.0,1086.0,249.0,96.0,23904.0,2.59375,small,width_medium,height_small
2b5284b043c6459e1e1e0a4a328cad79,10,Pleural effusion,2006.0,1598.0,2212.0,1850.0,206.0,252.0,51912.0,0.8174603174603174,medium,width_small,height_medium
ecd1275cbffcd530452e2b20dd070b4e,2,Calcification,1449.0,834.0,1502.0,912.0,53.0,78.0,4134.0,0.6794871794871795,very_small,width_very_small,height_small
ace398a669b2e39eb12fdd80d5e526a1,0,Aortic enlargement,1472.0,819.0,1740.0,1046.0,268.0,227.0,60836.0,1.1806167400881058,medium,width_medium,height_medium
846a659d3d5f0c9bc9a7f917dea9da79,10,Pleural effusion,148.0,1901.0,929.0,2310.0,781.0,409.0,319429.0,1.9095354523227384,large,width_large,height_medium
7e6c0dc72fa1db4a501f7ac5f6aac040,3,Cardiomegaly,776.0,1705.0,1840.0,2091.0,1064.0,386.0,410704.0,2.756476683937824,large,width_large,height_medium
67d78accb5656a6e435a912ca941c27e,7,Lung Opacity,354.0,1019.0,866.0,1970.0,512.0,951.0,486912.0,0.5383806519453207,large,width_medium,height_large
7cd74b5a3c85b77c997f56cdb4995384,3,Cardiomegaly,680.0,1628.0,1762.0,1782.0,1082.0,154.0,166628.0,7.025974025974026,medium,width_large,height_small
7216517a6e4daf3bd95b7b065dac16dd,11,Pleural thickening,1353.0,410.0,1612.0,697.0,259.0,287.0,74333.0,0.9024390243902439,medium,width_medium,height_medium
c818320ffaaa28c866549769e23a3b1d,0,Aortic enlargement,1185.0,635.0,1423.0,882.0,238.0,247.0,58786.0,0.9635627530364372,medium,width_medium,height_medium
0f5f23a027345ba0f0a63f1eca460b0c,3,Cardiomegaly,745.0,1290.0,1810.0,1719.0,1065.0,429.0,456885.0,2.4825174825174825,large,width_large,height_medium
68eb45dbf790f2f829d8c6a8690b0d25,13,Pulmonary fibrosis,422.0,469.0,827.0,764.0,405.0,295.0,119475.0,1.3728813559322033,medium,width_medium,height_medium
e17d969fef9169c3460a0817d60da54b,7,Lung Opacity,1563.0,1468.0,2058.0,2183.0,495.0,715.0,353925.0,0.6923076923076923,large,width_medium,height_large
cb206cb073c2685558a0ef6dece16fa7,13,Pulmonary fibrosis,2184.0,658.0,2437.0,1058.0,253.0,400.0,101200.0,0.6325,medium,width_medium,height_medium
a458bca92aaba1cea1793c8e1cfde5f3,10,Pleural effusion,250.0,1845.0,360.0,2094.0,110.0,249.0,27390.0,0.44176706827309237,small,width_small,height_medium
92c4bde91acc54147a32701d24422734,0,Aortic enlargement,1690.0,707.0,1967.0,1027.0,277.0,320.0,88640.0,0.865625,medium,width_medium,height_medium
84eb3e8b282f648bbc43c356f058f24e,3,Cardiomegaly,1149.0,1380.0,2400.0,2091.0,1251.0,711.0,889461.0,1.759493670886076,very_large,width_very_large,height_large
e60ce67640c934d4fb3bcac5b334983d,3,Cardiomegaly,784.0,1251.0,2238.0,2275.0,1454.0,1024.0,1488896.0,1.419921875,very_large,width_very_large,height_large
522dea0833b59836405679f464299eac,10,Pleural effusion,2245.0,2060.0,2390.0,2251.0,145.0,191.0,27695.0,0.7591623036649214,small,width_small,height_medium
7fd93d9774bd704ebd2f9933d6f98df8,1,Atelectasis,1223.0,401.0,1853.0,1855.0,630.0,1454.0,916020.0,0.4332874828060523,very_large,width_large,height_very_large
3f3e0555c409d655b5c28669b2f8cf5d,0,Aortic enlargement,1423.0,572.0,1727.0,907.0,304.0,335.0,101840.0,0.9074626865671642,medium,width_medium,height_medium
d3823d24855b6ef03c188e962948b4b9,5,ILD,360.0,492.0,869.0,1140.0,509.0,648.0,329832.0,0.7854938271604939,large,width_medium,height_large
91f1c20e4e0753f19022f919014aaa3d,2,Calcification,1269.0,888.0,1524.0,1232.0,255.0,344.0,87720.0,0.7412790697674418,medium,width_medium,height_medium
37c55613c78c7775df0514fb0c804f4a,11,Pleural thickening,988.0,538.0,1233.0,690.0,245.0,152.0,37240.0,1.611842105263158,small,width_medium,height_small
6de2efbed6b23441ab46cbcfa980e4bd,0,Aortic enlargement,1564.0,1215.0,1959.0,1634.0,395.0,419.0,165505.0,0.9427207637231504,medium,width_medium,height_medium
b53d1dd80e99ca6bcef9d592f65d3321,6,Infiltration,292.0,1466.0,656.0,1819.0,364.0,353.0,128492.0,1.0311614730878187,medium,width_medium,height_medium
b0ffdd76d9b722fc8720913b34d36d03,0,Aortic enlargement,1488.0,719.0,1797.0,1269.0,309.0,550.0,169950.0,0.5618181818181818,medium,width_medium,height_large
1f1abf0df154e4d455bd3f93fa8ef1f0,3,Cardiomegaly,715.0,1667.0,2049.0,2136.0,1334.0,469.0,625646.0,2.8443496801705757,large,width_very_large,height_large
3759c5c3b6dd31e4f79dad538500928c,10,Pleural effusion,1954.0,2011.0,2748.0,2560.0,794.0,549.0,435906.0,1.4462659380692167,large,width_large,height_large
9273bd554f5d9340a11722070a53c65b,0,Aortic enlargement,1404.0,935.0,1842.0,1222.0,438.0,287.0,125706.0,1.5261324041811846,medium,width_medium,height_medium
bd3f8d06c2eab0bfe5428dfe3f9a1499,7,Lung Opacity,420.0,809.0,919.0,1143.0,499.0,334.0,166666.0,1.4940119760479043,medium,width_medium,height_medium
d433568de3111a8536c18e27eff73a47,9,Other lesion,90.0,1083.0,1166.0,1892.0,1076.0,809.0,870484.0,1.3300370828182941,very_large,width_large,height_large
d91b584f369006155e911a1dce5261da,0,Aortic enlargement,1315.0,654.0,1642.0,995.0,327.0,341.0,111507.0,0.9589442815249267,medium,width_medium,height_medium
6d08a56a5d1e0918469413c81abc33bc,11,Pleural thickening,1341.0,532.0,1631.0,624.0,290.0,92.0,26680.0,3.152173913043478,small,width_medium,height_small
bd3257de200124da83881b37840d3987,11,Pleural thickening,2354.0,2158.0,2500.0,2349.0,146.0,191.0,27886.0,0.7643979057591623,small,width_small,height_medium
96fb81c205dcedda4f036353e4f18cdb,0,Aortic enlargement,1108.0,788.0,1361.0,1058.0,253.0,270.0,68310.0,0.937037037037037,medium,width_medium,height_medium
f40c08b38fce6f2b77c6019d34521357,11,Pleural thickening,1711.0,1568.0,1876.0,1889.0,165.0,321.0,52965.0,0.514018691588785,medium,width_small,height_medium
05721adb43ab7c061733568b274c006b,13,Pulmonary fibrosis,1239.0,565.0,1444.0,758.0,205.0,193.0,39565.0,1.0621761658031088,medium,width_small,height_medium
26814fc54bbb41c62e1fc2c2646f3288,10,Pleural effusion,218.0,531.0,846.0,997.0,628.0,466.0,292648.0,1.3476394849785407,medium,width_large,height_large
d0ea942db524a895c4bc433e03c3cd3a,8,Nodule/Mass,1940.0,1649.0,2137.0,1802.0,197.0,153.0,30141.0,1.2875816993464053,small,width_small,height_small
c440f25216153cfc2bcf4af70c3d59c4,13,Pulmonary fibrosis,1259.0,738.0,1636.0,934.0,377.0,196.0,73892.0,1.9234693877551021,medium,width_medium,height_medium
fbace720f1e0ffcf06aa08e8b6e8131d,3,Cardiomegaly,992.0,1781.0,2059.0,2193.0,1067.0,412.0,439604.0,2.5898058252427183,large,width_large,height_medium
6b6f79dad019a4dee92fa35456f75a48,9,Other lesion,733.0,339.0,1019.0,780.0,286.0,441.0,126126.0,0.6485260770975056,medium,width_medium,height_medium
6ada6149fec45a9046dbfe15e3459ec8,10,Pleural effusion,215.0,1811.0,535.0,2055.0,320.0,244.0,78080.0,1.3114754098360655,medium,width_medium,height_medium
d94b4e689299d6eb3cc8f5ac772d759b,11,Pleural thickening,240.0,1774.0,321.0,1892.0,81.0,118.0,9558.0,0.6864406779661016,small,width_small,height_small
fa109c087e46fe1ea27e48ce6d154d2f,8,Nodule/Mass,2221.0,1180.0,2334.0,1281.0,113.0,101.0,11413.0,1.118811881188119,small,width_small,height_small
5e3b89e075787f07cfccd64d9182f149,3,Cardiomegaly,635.0,1147.0,1586.0,1509.0,951.0,362.0,344262.0,2.6270718232044197,large,width_large,height_medium
5da459bb842baf8b844d998f5b6c996c,0,Aortic enlargement,1291.0,827.0,1577.0,1156.0,286.0,329.0,94094.0,0.8693009118541033,medium,width_medium,height_medium
a673c55470f775d286249e189896c376,12,Pneumothorax,1153.0,206.0,1941.0,741.0,788.0,535.0,421580.0,1.4728971962616821,large,width_large,height_large
587e0e770264b37149a0c033ee33820c,3,Cardiomegaly,679.0,1324.0,1646.0,1658.0,967.0,334.0,322978.0,2.895209580838323,large,width_large,height_medium
c93d43336ef6d28348794b5ced1886a4,9,Other lesion,117.0,1602.0,865.0,2125.0,748.0,523.0,391204.0,1.430210325047801,large,width_large,height_large
b6e87644b798ae36a29fc57cccf14f8e,10,Pleural effusion,287.0,1452.0,513.0,1776.0,226.0,324.0,73224.0,0.6975308641975309,medium,width_medium,height_medium
b55a0fc49ba34ddf21e50dde0f11edca,13,Pulmonary fibrosis,1927.0,1910.0,2423.0,2068.0,496.0,158.0,78368.0,3.1392405063291138,medium,width_medium,height_small
a3942b8f01dd54858add21b966d3986e,3,Cardiomegaly,762.0,1668.0,1989.0,1967.0,1227.0,299.0,366873.0,4.103678929765886,large,width_very_large,height_medium
8d90a34bf34f673775ffd827112142df,0,Aortic enlargement,1066.0,909.0,1338.0,1265.0,272.0,356.0,96832.0,0.7640449438202247,medium,width_medium,height_medium
ec513a0af055499f1b188cc6a9175ee1,0,Aortic enlargement,1500.0,901.0,1786.0,1203.0,286.0,302.0,86372.0,0.9470198675496688,medium,width_medium,height_medium
e8acde7bd3c521671dae97d0a75cdde0,3,Cardiomegaly,593.0,1796.0,1603.0,2144.0,1010.0,348.0,351480.0,2.9022988505747125,large,width_large,height_medium
d7aea6f37597df566725da73655edcc2,11,Pleural thickening,841.0,408.0,1236.0,510.0,395.0,102.0,40290.0,3.872549019607843,medium,width_medium,height_small
c74b97e75097396e9f159c80d5a4a268,3,Cardiomegaly,1056.0,1380.0,2160.0,1786.0,1104.0,406.0,448224.0,2.7192118226600983,large,width_large,height_medium
8be5bfabd547e1ef91f0b0b7b4d597d4,0,Aortic enlargement,884.0,663.0,1410.0,1089.0,526.0,426.0,224076.0,1.2347417840375587,medium,width_medium,height_medium
3759c5c3b6dd31e4f79dad538500928c,0,Aortic enlargement,1505.0,1089.0,1849.0,1605.0,344.0,516.0,177504.0,0.6666666666666666,medium,width_medium,height_large
bace601f50d2f324022ae6a9ad608123,6,Infiltration,569.0,536.0,831.0,851.0,262.0,315.0,82530.0,0.8317460317460318,medium,width_medium,height_medium
5938d1edca572c6168c83190a35b4504,10,Pleural effusion,264.0,817.0,1022.0,1993.0,758.0,1176.0,891408.0,0.6445578231292517,very_large,width_large,height_very_large
61d584d7b486245f3e861371fcf7da9b,8,Nodule/Mass,1421.0,872.0,1627.0,1145.0,206.0,273.0,56238.0,0.7545787545787546,medium,width_small,height_medium
a4e2a5e09a4a18d87207901815df0475,0,Aortic enlargement,1134.0,1017.0,1389.0,1277.0,255.0,260.0,66300.0,0.9807692307692307,medium,width_medium,height_medium
0d96a4bffbd85c60c4eec095f4c6d34b,3,Cardiomegaly,1196.0,1439.0,2364.0,1833.0,1168.0,394.0,460192.0,2.964467005076142,large,width_very_large,height_medium
7021edd61c6640c497c774e6ef61e491,3,Cardiomegaly,789.0,1359.0,2085.0,2225.0,1296.0,866.0,1122336.0,1.4965357967667436,very_large,width_very_large,height_large
5b2e28bd44d10e3e10605d0d95ffba22,6,Infiltration,1541.0,475.0,2286.0,1844.0,745.0,1369.0,1019905.0,0.5441928414901388,very_large,width_large,height_very_large
15f023463d88b8f8bc852a9a7b72e6e3,9,Other lesion,1785.0,2404.0,2229.0,2766.0,444.0,362.0,160728.0,1.2265193370165746,medium,width_medium,height_medium
34557d39d42d74a3355d509f340cfc8a,11,Pleural thickening,2014.0,533.0,2297.0,618.0,283.0,85.0,24055.0,3.3294117647058825,small,width_medium,height_small
ad52065fa03e78f1a4d5046e8434ec1f,7,Lung Opacity,2137.0,1471.0,2454.0,1865.0,317.0,394.0,124898.0,0.8045685279187818,medium,width_medium,height_medium
12ccbda1f9c224e5d5496cd7fe3d26d7,0,Aortic enlargement,1110.0,868.0,1411.0,1127.0,301.0,259.0,77959.0,1.162162162162162,medium,width_medium,height_medium
eef3fe7c5ff44ffe54fc80c27365343e,6,Infiltration,1816.0,590.0,2314.0,909.0,498.0,319.0,158862.0,1.561128526645768,medium,width_medium,height_medium
b455c6067fa5e154a2c48ac187029022,13,Pulmonary fibrosis,1624.0,427.0,1736.0,952.0,112.0,525.0,58800.0,0.21333333333333335,medium,width_small,height_large
4524f9b0da0eb546173210ef937b583c,11,Pleural thickening,182.0,2542.0,324.0,2761.0,142.0,219.0,31098.0,0.6484018264840182,small,width_small,height_medium
9852b93d2e984a4c427f7d14be534717,5,ILD,1276.0,1194.0,1766.0,1924.0,490.0,730.0,357700.0,0.6712328767123288,large,width_medium,height_large
756afb66aecaf0675273016e8991d8d4,2,Calcification,1432.0,685.0,1495.0,766.0,63.0,81.0,5103.0,0.7777777777777778,very_small,width_very_small,height_small
1bf31ecce06f5cab7b82b36daea676b6,13,Pulmonary fibrosis,283.0,1095.0,587.0,1529.0,304.0,434.0,131936.0,0.7004608294930875,medium,width_medium,height_medium
6c45f970e82a55ffca6f7259d82197e7,3,Cardiomegaly,960.0,1709.0,2197.0,2158.0,1237.0,449.0,555413.0,2.755011135857461,large,width_very_large,height_medium
47b5f7251d5c95b57e1fd1263587c2bb,0,Aortic enlargement,1431.0,490.0,1598.0,703.0,167.0,213.0,35571.0,0.784037558685446,small,width_small,height_medium
986a142a1300b3401bdeda43822ceba6,3,Cardiomegaly,707.0,1480.0,1653.0,1739.0,946.0,259.0,245014.0,3.6525096525096523,medium,width_large,height_medium
1a414a1cb6b545c2ee4de4abede481c7,8,Nodule/Mass,585.0,1048.0,707.0,1124.0,122.0,76.0,9272.0,1.605263157894737,small,width_small,height_small
1cb2f31d6914dbb6550d2ed5538fc184,8,Nodule/Mass,1465.0,886.0,2083.0,1834.0,618.0,948.0,585864.0,0.6518987341772152,large,width_large,height_large
83e7cd905776606181931c7b695db12f,13,Pulmonary fibrosis,2316.0,1998.0,2431.0,2189.0,115.0,191.0,21965.0,0.6020942408376964,small,width_small,height_medium
b108458c4649e4bc6c85d773f45728ae,0,Aortic enlargement,1367.0,791.0,1701.0,1044.0,334.0,253.0,84502.0,1.3201581027667983,medium,width_medium,height_medium
ecf474d5d4f65d7a3e23370a68b8c6a0,3,Cardiomegaly,721.0,1724.0,1823.0,2121.0,1102.0,397.0,437494.0,2.7758186397984885,large,width_large,height_medium
4bd71829299b65b9ba7a01ce24387427,7,Lung Opacity,511.0,1734.0,929.0,2119.0,418.0,385.0,160930.0,1.0857142857142856,medium,width_medium,height_medium
fd80612e19d0c248b8477125cba4a350,3,Cardiomegaly,689.0,1319.0,1702.0,1685.0,1013.0,366.0,370758.0,2.76775956284153,large,width_large,height_medium
4127fa1e8bcb9931cc8b49367eecef78,11,Pleural thickening,79.0,2014.0,185.0,2143.0,106.0,129.0,13674.0,0.8217054263565892,small,width_small,height_small
87545bddfd34ccf9d27c19a482f5a409,3,Cardiomegaly,926.0,1286.0,1897.0,1691.0,971.0,405.0,393255.0,2.397530864197531,large,width_large,height_medium
b1d44013e0b4fab1d38af22901e312c4,3,Cardiomegaly,805.0,1729.0,1869.0,2232.0,1064.0,503.0,535192.0,2.1153081510934393,large,width_large,height_large
c5ad7caaee32f3d5647a993ab299b1c1,8,Nodule/Mass,1143.0,437.0,1197.0,500.0,54.0,63.0,3402.0,0.8571428571428571,very_small,width_very_small,height_very_small
55e39b1282cde6796b82c6b5019a1fb8,11,Pleural thickening,1289.0,154.0,2074.0,508.0,785.0,354.0,277890.0,2.2175141242937855,medium,width_large,height_medium
930a3d2c506f5035a1aa301b401f6fec,3,Cardiomegaly,710.0,1463.0,1769.0,1877.0,1059.0,414.0,438426.0,2.5579710144927534,large,width_large,height_medium
9455d586debaa57d4e592d7a1292c977,5,ILD,219.0,650.0,691.0,1619.0,472.0,969.0,457368.0,0.4871001031991744,large,width_medium,height_large
bde7cb2bd708d3d928b6ad9e32038fe1,8,Nodule/Mass,652.0,1886.0,788.0,1976.0,136.0,90.0,12240.0,1.511111111111111,small,width_small,height_small
26585204e3c296a3b105bd5bd1c537ee,11,Pleural thickening,2097.0,2656.0,2164.0,2775.0,67.0,119.0,7973.0,0.5630252100840336,small,width_very_small,height_small
ae9d5b3baccd0f0f32f178b85aa868ff,13,Pulmonary fibrosis,221.0,803.0,527.0,1506.0,306.0,703.0,215118.0,0.4352773826458037,medium,width_medium,height_large
ebe4ab991ab3c0551a697e34f5e83b36,11,Pleural thickening,54.0,2243.0,180.0,2456.0,126.0,213.0,26838.0,0.5915492957746479,small,width_small,height_medium
4010817f919544f7c1c7eef1858ce071,8,Nodule/Mass,1992.0,2012.0,2055.0,2070.0,63.0,58.0,3654.0,1.0862068965517242,very_small,width_very_small,height_very_small
d7210d8d2f377ab74e46acfb4a158e79,3,Cardiomegaly,1209.0,1257.0,2205.0,1573.0,996.0,316.0,314736.0,3.151898734177215,large,width_large,height_medium
061fa33f6ba0028fbbad8caaeac8d145,0,Aortic enlargement,1017.0,869.0,1299.0,1141.0,282.0,272.0,76704.0,1.036764705882353,medium,width_medium,height_medium
4dc920678507b8b1f441b541c5f7d8a6,13,Pulmonary fibrosis,290.0,1014.0,479.0,1241.0,189.0,227.0,42903.0,0.8325991189427313,medium,width_small,height_medium
364a18cd8e445fdcb63e3692393e6854,0,Aortic enlargement,1539.0,658.0,1778.0,943.0,239.0,285.0,68115.0,0.8385964912280702,medium,width_medium,height_medium
28439c0a4f24e1319b22dd12b8a56a14,0,Aortic enlargement,1122.0,766.0,1395.0,1088.0,273.0,322.0,87906.0,0.8478260869565217,medium,width_medium,height_medium
af9a9224cf1f0dd1bacdb95a1b8ea36b,8,Nodule/Mass,1713.0,1123.0,1750.0,1146.0,37.0,23.0,851.0,1.608695652173913,very_small,width_very_small,height_very_small
910c99ddbefd826f8e28f0969d0d162f,3,Cardiomegaly,700.0,1408.0,1824.0,1767.0,1124.0,359.0,403516.0,3.13091922005571,large,width_large,height_medium
2e9cb16d1950ad82347cade9cacedc8b,13,Pulmonary fibrosis,1402.0,705.0,1608.0,785.0,206.0,80.0,16480.0,2.575,small,width_small,height_small
3122e82023dd28ef2ab4595f948e0e17,3,Cardiomegaly,1237.0,1222.0,2267.0,1561.0,1030.0,339.0,349170.0,3.03834808259587,large,width_large,height_medium
f3fc4e540d940916de69e6a7e928cead,0,Aortic enlargement,1382.0,1076.0,1807.0,1655.0,425.0,579.0,246075.0,0.7340241796200345,medium,width_medium,height_large
a18a90445d328302a6dc46ca43917e4a,11,Pleural thickening,1050.0,330.0,1167.0,391.0,117.0,61.0,7137.0,1.9180327868852458,small,width_small,height_very_small
835b1552b7be3350d697503504211aa4,7,Lung Opacity,1859.0,955.0,2110.0,1112.0,251.0,157.0,39407.0,1.5987261146496816,medium,width_medium,height_small
d055c6563b7d1059b2488cd239aa328e,11,Pleural thickening,763.0,520.0,1325.0,733.0,562.0,213.0,119706.0,2.6384976525821595,medium,width_medium,height_medium
21f596b4f75fd3d0ff54f55ad760272b,9,Other lesion,1893.0,900.0,2337.0,2067.0,444.0,1167.0,518148.0,0.38046272493573263,large,width_medium,height_very_large
6544852e523b70450c51b767f71eb275,0,Aortic enlargement,1548.0,796.0,1896.0,1265.0,348.0,469.0,163212.0,0.7420042643923241,medium,width_medium,height_large
2e285b95faad220e17e6cbfbe514733e,1,Atelectasis,289.0,531.0,758.0,1230.0,469.0,699.0,327831.0,0.670958512160229,large,width_medium,height_large
16edfb76036ad3b10d9479e16ad7e92a,0,Aortic enlargement,1569.0,545.0,1856.0,797.0,287.0,252.0,72324.0,1.1388888888888888,medium,width_medium,height_medium
161166af30d6753f31cffc4d28a6f31d,3,Cardiomegaly,683.0,1440.0,1626.0,1732.0,943.0,292.0,275356.0,3.2294520547945207,medium,width_large,height_medium
9852b93d2e984a4c427f7d14be534717,5,ILD,253.0,1124.0,974.0,1898.0,721.0,774.0,558054.0,0.9315245478036176,large,width_large,height_large
23b8b9881d7effc2a5aa2b7372f01d7f,11,Pleural thickening,0.0,1978.0,114.0,2235.0,114.0,257.0,29298.0,0.44357976653696496,small,width_small,height_medium
30cf440566432d0f579a2a10bb3f3bf3,10,Pleural effusion,157.0,1194.0,321.0,1505.0,164.0,311.0,51004.0,0.5273311897106109,medium,width_small,height_medium
e4be367babe3680af9278fa53a5f6224,11,Pleural thickening,1353.0,165.0,1788.0,1409.0,435.0,1244.0,541140.0,0.3496784565916399,large,width_medium,height_very_large
2ba459709d0d25824e0baf9f6d4f94e6,3,Cardiomegaly,904.0,1693.0,2183.0,2142.0,1279.0,449.0,574271.0,2.848552338530067,large,width_very_large,height_medium
a782b1a571da89222c8085b9fb6b1df5,13,Pulmonary fibrosis,368.0,763.0,580.0,864.0,212.0,101.0,21412.0,2.099009900990099,small,width_medium,height_small
63f24af3bd9f735911958c1190306af1,9,Other lesion,1643.0,436.0,1983.0,681.0,340.0,245.0,83300.0,1.3877551020408163,medium,width_medium,height_medium
3dfb420f4634c36fde566f04e6d69651,0,Aortic enlargement,969.0,797.0,1466.0,1242.0,497.0,445.0,221165.0,1.1168539325842697,medium,width_medium,height_medium
4b91d54f3170a9c8a757e6acd6c25588,8,Nodule/Mass,262.0,1020.0,637.0,1380.0,375.0,360.0,135000.0,1.0416666666666667,medium,width_medium,height_medium
34c80ab45be6a7d01ee5ee230967f3e1,11,Pleural thickening,1817.0,440.0,2167.0,570.0,350.0,130.0,45500.0,2.6923076923076925,medium,width_medium,height_small
80566fdc49f6da7e1a3e5f69bda6d299,0,Aortic enlargement,1697.0,999.0,2041.0,1440.0,344.0,441.0,151704.0,0.780045351473923,medium,width_medium,height_medium
6cf0ce690ad8348d8c44c689aed97836,0,Aortic enlargement,1129.0,871.0,1366.0,1114.0,237.0,243.0,57591.0,0.9753086419753086,medium,width_medium,height_medium
f730c80ec55bf2f6b80001ec0686f245,8,Nodule/Mass,538.0,1258.0,778.0,1481.0,240.0,223.0,53520.0,1.0762331838565022,medium,width_medium,height_medium
25f2c7b53a6ed09a9aaf73c30357aaf6,3,Cardiomegaly,723.0,1386.0,2058.0,1792.0,1335.0,406.0,542010.0,3.2881773399014778,large,width_very_large,height_medium
3033cf4aadc4811b5e714fb3fe295a4e,11,Pleural thickening,80.0,2199.0,165.0,2356.0,85.0,157.0,13345.0,0.5414012738853503,small,width_small,height_small
13dbf07cb1c5273a89053346f7acf0f1,0,Aortic enlargement,1572.0,793.0,1825.0,999.0,253.0,206.0,52118.0,1.2281553398058251,medium,width_medium,height_medium
34c1f477c3cdd534ef53de3c832f1ac4,6,Infiltration,114.0,671.0,990.0,2124.0,876.0,1453.0,1272828.0,0.6028905712319339,very_large,width_large,height_very_large
34557d39d42d74a3355d509f340cfc8a,11,Pleural thickening,1035.0,671.0,1627.0,850.0,592.0,179.0,105968.0,3.3072625698324023,medium,width_medium,height_small
1acd93cf651789703cd37ab249f58580,0,Aortic enlargement,1132.0,573.0,1485.0,935.0,353.0,362.0,127786.0,0.9751381215469613,medium,width_medium,height_medium
b55a0fc49ba34ddf21e50dde0f11edca,11,Pleural thickening,235.0,2854.0,379.0,3049.0,144.0,195.0,28080.0,0.7384615384615385,small,width_small,height_medium
315677bd3e1ac182188b6a16490695d2,11,Pleural thickening,582.0,730.0,831.0,791.0,249.0,61.0,15189.0,4.081967213114754,small,width_medium,height_very_small
d7d4917de30bc1fe416ca55703dfae65,0,Aortic enlargement,984.0,986.0,1246.0,1208.0,262.0,222.0,58164.0,1.1801801801801801,medium,width_medium,height_medium
816008f1b6e1fd740b3b52bb9e258377,13,Pulmonary fibrosis,575.0,750.0,667.0,813.0,92.0,63.0,5796.0,1.4603174603174602,very_small,width_small,height_very_small
6f8e0af5fff2c4c45f6eb841a4221235,0,Aortic enlargement,1316.0,766.0,1568.0,1157.0,252.0,391.0,98532.0,0.6445012787723785,medium,width_medium,height_medium
ff924bcbd38f123aec723aa7040d7e43,11,Pleural thickening,242.0,2129.0,504.0,2382.0,262.0,253.0,66286.0,1.0355731225296443,medium,width_medium,height_medium
762f339322e42d419878a7b9c887553c,0,Aortic enlargement,1111.0,654.0,1377.0,976.0,266.0,322.0,85652.0,0.8260869565217391,medium,width_medium,height_medium
168ff8ed5a696e2b1270b6449a996cd5,11,Pleural thickening,625.0,384.0,802.0,618.0,177.0,234.0,41418.0,0.7564102564102564,medium,width_small,height_medium
836875cb65e35b17f6bd79b04d151a39,0,Aortic enlargement,1587.0,839.0,1863.0,1159.0,276.0,320.0,88320.0,0.8625,medium,width_medium,height_medium
4117133a86ed741c387d404a8ffe5581,11,Pleural thickening,206.0,422.0,724.0,982.0,518.0,560.0,290080.0,0.925,medium,width_medium,height_large
3368f56c5e66bc4f6111b5cf5d701f30,3,Cardiomegaly,755.0,1152.0,1641.0,1546.0,886.0,394.0,349084.0,2.248730964467005,large,width_large,height_medium
2072e55e4f38ef869fc492b5e282057b,11,Pleural thickening,602.0,459.0,915.0,612.0,313.0,153.0,47889.0,2.045751633986928,medium,width_medium,height_small
2a96255deafcf2f24bf9f266e1c12633,5,ILD,1299.0,122.0,2237.0,2082.0,938.0,1960.0,1838480.0,0.4785714285714286,very_large,width_large,height_very_large
2ad18a594cbaf3c6d6145a7775829554,8,Nodule/Mass,710.0,900.0,774.0,967.0,64.0,67.0,4288.0,0.9552238805970149,very_small,width_very_small,height_small
9f1bdd6de55cf175cd65c01aed55ff12,10,Pleural effusion,152.0,1797.0,1062.0,2708.0,910.0,911.0,829010.0,0.9989023051591658,very_large,width_large,height_large
5fac617f1ce097354f1a28e8fa5036e5,1,Atelectasis,713.0,695.0,907.0,1496.0,194.0,801.0,155394.0,0.2421972534332085,medium,width_small,height_large
e6e1f33532a2f3f93d17d2be963cd122,13,Pulmonary fibrosis,436.0,1445.0,845.0,1749.0,409.0,304.0,124336.0,1.3453947368421053,medium,width_medium,height_medium
924c710624ba217ea2a275babf7903a6,7,Lung Opacity,2073.0,1588.0,2455.0,1869.0,382.0,281.0,107342.0,1.3594306049822065,medium,width_medium,height_medium
